"","IntDate","HousehldID","RprtSrc","Valid","AnimalsDead","AnimalsSick","CowsDied","GoatsDied","SheepDied","ChickenDied","ChicksDied","CowSick","GoatsSick","SheepSick"
"3734",2013-04-30,"28-79-8","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3735",2014-03-12,"28-79-8","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3736",2014-04-08,"28-79-9","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3737",2014-04-22,"28-79-9","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3738",2013-11-21,"28-80-10","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3739",2013-06-11,"28-80-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3740",2013-06-25,"28-80-10","Household Interviews",0,"1","99","0","0","1","0","0","0","0","0"
"3741",2013-07-23,"28-80-10","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3742",2013-11-12,"28-80-10","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"3743",2013-12-30,"28-80-10","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","1"
"3744",2013-10-15,"28-80-10","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"3745",2014-01-28,"28-80-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3746",2014-02-11,"28-80-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3747",2014-02-25,"28-80-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3748",2014-05-06,"28-80-10","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3749",2014-10-08,"28-80-10","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3750",2013-04-16,"28-80-11","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3751",2014-07-15,"28-80-9","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3752",2014-08-07,"28-80-9","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3753",2014-08-19,"28-80-9","Toll Free Number",1,"1","0","1","0","0","0","0","0","0","0"
"3754",2014-08-26,"28-80-9","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3755",2014-09-09,"28-80-9","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"3756",2014-11-18,"28-80-9","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3757",2014-01-28,"28-81-13","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3758",2013-06-25,"28-84-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3759",2013-07-24,"28-84-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3760",2013-11-13,"28-84-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3761",2014-02-26,"28-84-2","Household Interviews",1,"1","1","0","1","0","0","0","0","1","0"
"3762",2014-09-09,"28-84-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3763",2014-09-10,"28-84-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3764",2013-03-25,"28-87-6","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"3765",2013-06-25,"28-87-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3766",2013-08-07,"28-87-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3767",2013-09-19,"28-87-6","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3768",2013-11-12,"28-87-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3769",2013-12-31,"28-87-6","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3770",2014-04-08,"28-87-6","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"3771",2014-06-27,"28-87-6","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3772",2014-07-01,"28-87-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3773",2014-09-04,"28-87-6","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3774",2014-09-09,"28-87-6","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3775",2013-07-09,"28-87-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3776",2013-04-04,"28-89-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3777",2013-07-11,"28-89-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3778",2013-08-08,"28-89-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3779",2015-01-16,"28-89-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3780",2013-02-20,"28-92-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3781",2013-03-27,"28-92-3","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"3782",2013-04-03,"28-92-3","Household Interviews",1,"1","1","1","0","0","0","0","1","0","0"
"3783",2013-06-11,"28-92-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3784",2013-06-24,"28-92-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3785",2013-07-10,"28-92-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3786",2013-07-24,"28-92-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3787",2013-10-16,"28-92-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3788",2014-03-16,"28-92-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3789",2014-03-26,"28-92-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3790",2014-09-10,"28-92-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3791",2014-10-22,"28-92-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3792",2013-06-28,"28-93-1","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3793",2013-06-13,"28-94-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3794",2013-09-06,"28-94-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3795",2013-09-20,"28-94-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3796",2014-02-13,"28-94-2","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"3797",2014-09-11,"28-94-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3798",2013-05-14,"28-97-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3799",2013-06-10,"28-97-2","Toll Free Number",1,"0","0","0","0","0","0","0","0","0","0"
"3800",2013-06-11,"28-97-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3801",2013-06-17,"28-97-2","Toll Free Number",1,"1","1","0","0","0","1","0","1","0","0"
"3802",2013-06-17,"28-97-2","Toll Free Number",1,"1","1","0","0","0","1","0","1","0","0"
"3803",2013-06-19,"28-97-2","Toll Free Number",1,"1","1","0","0","0","1","0","0","1","0"
"3804",2013-06-19,"28-97-2","Toll Free Number",1,"1","0","0","0","0","1","0","0","0","0"
"3805",2013-06-25,"28-97-2","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"3806",2013-06-26,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3807",2013-07-09,"28-97-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3808",2013-07-15,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3809",2013-08-24,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3810",2013-09-03,"28-97-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3811",2013-09-20,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3812",2013-10-29,"28-97-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3813",2013-11-11,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","1","0"
"3814",2013-12-13,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3815",2013-10-15,"28-97-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"3816",2014-02-06,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3817",2014-02-11,"28-97-2","Household Interviews",1,"1","1","0","1","0","0","0","1","0","0"
"3818",2014-05-06,"28-97-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"3819",2014-06-06,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3820",2014-07-30,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3821",2014-08-21,"28-97-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","1","0"
"3822",2014-08-26,"28-97-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3823",2014-12-02,"28-97-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3824",2015-01-13,"28-97-2","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"3825",2015-01-13,"28-97-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3826",2013-05-14,"28-98-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3827",2013-07-24,"28-98-4","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3828",2013-10-02,"28-98-4","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"3829",2013-05-15,"28-98-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3830",2015-01-28,"28-98-4","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3831",2015-02-11,"28-98-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3832",2015-01-16,"28-99-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3833",2013-03-21,"35-1-7","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3834",2013-03-27,"35-1-7","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3835",2013-04-04,"35-1-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3836",2013-05-30,"35-1-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3837",2013-06-13,"35-1-7","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3838",2013-06-20,"35-1-7","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3839",2013-06-27,"35-1-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3840",2013-06-28,"35-1-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3841",2013-07-11,"35-1-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3842",2013-08-22,"35-1-7","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3843",2014-02-28,"35-1-7","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"3844",2014-10-24,"35-1-7","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3845",2013-06-13,"35-1-8","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3846",2013-04-04,"35-10-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3847",2013-02-22,"35-10-2","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"3848",2013-03-21,"35-10-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3849",2013-05-30,"35-10-2","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3850",2013-06-28,"35-10-2","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3851",2013-08-22,"35-10-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"3852",2013-09-19,"35-10-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"3853",2014-07-01,"35-10-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3854",2014-07-04,"35-10-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3855",2014-08-12,"35-10-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3856",2014-08-15,"35-10-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3857",2014-09-17,"35-10-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3858",2014-10-04,"35-10-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3859",2014-10-10,"35-10-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3860",2015-01-16,"35-10-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3861",2015-01-30,"35-10-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"3862",2013-03-21,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3863",2013-05-03,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3864",2013-05-31,"35-11-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3865",2013-06-28,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3866",2013-06-25,"35-11-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3867",2013-07-25,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3868",2013-10-11,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3869",2013-10-17,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3870",2014-01-21,"35-11-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3871",2014-03-16,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3872",2014-03-18,"35-11-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3873",2014-05-20,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3874",2014-05-23,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3875",2014-05-24,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3876",2014-06-11,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3877",2014-06-20,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3878",2014-07-04,"35-11-4","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"3879",2014-07-18,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3880",2014-08-07,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3881",2014-09-18,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3882",2014-11-08,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3883",2014-11-20,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3884",2014-11-25,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3885",2014-12-04,"35-11-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3886",2014-12-05,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3887",2014-12-13,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3888",2014-12-18,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3889",2015-01-24,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3890",2015-01-22,"35-11-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3891",2015-01-30,"35-11-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3892",2013-05-16,"35-12-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3893",2013-04-04,"35-14-5","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3894",2013-04-18,"35-14-5","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"3895",2013-06-27,"35-14-5","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3896",2013-10-03,"35-14-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3897",2014-04-11,"35-14-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3898",2014-04-25,"35-14-5","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"3899",2014-07-04,"35-14-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3900",2014-07-17,"35-14-5","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3901",2014-08-01,"35-14-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3902",2014-10-24,"35-14-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3903",2014-11-12,"35-14-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3904",2015-01-10,"35-14-5","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3905",2015-01-16,"35-14-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3906",2015-02-01,"35-14-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3907",2013-04-04,"35-15-5","Household Interviews",1,"1","99","0","0","0","1","0","0","0","0"
"3908",2014-05-02,"35-15-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3909",2014-05-23,"35-15-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3910",2014-08-29,"35-15-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3911",2013-03-21,"35-16-2","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"3912",2013-03-25,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3913",2013-04-04,"35-16-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3914",2013-08-16,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3915",2013-08-22,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3916",2013-09-10,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3917",2013-09-19,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3918",2014-02-06,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3919",2014-02-11,"35-16-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3920",2014-02-28,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3921",2014-04-20,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3922",2014-04-25,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3923",2014-04-26,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3924",2014-06-06,"35-16-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"3925",2014-06-29,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3926",2014-07-04,"35-16-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3927",2014-08-12,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3928",2014-08-15,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3929",2014-08-29,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3930",2014-09-01,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"3931",2014-09-12,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3932",2014-10-17,"35-16-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"3933",2014-10-24,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3934",2014-11-07,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3935",2014-12-05,"35-16-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"3936",2014-12-10,"35-16-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"3937",2014-12-18,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"3938",2015-01-16,"35-16-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
